CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;inconsistencia_flag
1356020000162;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;2;2025;935529.3;CNPJ_INVALIDO
1356020000162;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;2;2025;1001410.0;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;53371.51;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;611813.26;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;2618186.23;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;2681542.16;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;404308.02;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;31715.79;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;2245518.35;CNPJ_INVALIDO
1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;2;2025;-63355.93;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;168782.68;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;3775.43;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;239672.52;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;596151.94;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;15073478.85;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;85656.17;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;14975.64;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;70680.53;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;79351.08;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;27609.44;CNPJ_INVALIDO
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;0.0;"CNPJ_INVALIDO;VALOR_ZERADO"
1371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;2634730.88;CNPJ_INVALIDO
13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;2;2025;0.0;VALOR_ZERADO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1446414.53;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1007898.97;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;438515.56;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;162581764.58;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;162716294.01;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;161327770.3;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;158480278.54;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;262678.58;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;26432726.04;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;28575.17;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;7722409.48;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;14297.81;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;145457597.45;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;422588.78;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;2847491.76;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;351198.49;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1142.04;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;134411.7;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;339.55;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;3440420.15;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;6806.55;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;60652.7;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;23383.34;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;37269.36;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;190171.46;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;189325.01;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;21256.79;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;4101.6;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;440789.36;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;846.45;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1137699.55;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1932.47;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;62369.3;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;37449.37;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;4498.15;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1402441.58;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;-134529.43;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;161121.53;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;-295650.96;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;970805.63;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;2018859.74;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;5894302.84;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;40095.6;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1450709.41;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;4403497.83;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;30308935.14;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;18413498.94;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;16779701.7;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;1633797.24;CNPJ_INVALIDO
1387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2;2025;449973.5;CNPJ_INVALIDO
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;1774307.22;CNPJ_INVALIDO
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;1774759.52;CNPJ_INVALIDO
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;976961.75;CNPJ_INVALIDO
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;830331.43;CNPJ_INVALIDO
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;-452.3;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;253739.13;CNPJ_INVALIDO
1402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;2;2025;2319.5;CNPJ_INVALIDO
14408631000159;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;2;2025;0.0;VALOR_ZERADO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;0.0;"CNPJ_INVALIDO;VALOR_ZERADO"
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;76470383.97;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;78285031.43;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;75070001.51;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;991488.61;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;54826509.38;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;3348125.55;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;17237528.99;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;289776.65;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;2622202.39;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;87671.47;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;124261.46;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;2410269.46;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;4625407.73;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;12884143.69;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;8588253.07;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;4295890.62;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;3215029.92;CNPJ_INVALIDO
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;-1814647.46;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;-2369133.89;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1445199000124;UNIHOSP SAÚDE LTDA;2;2025;554486.43;CNPJ_INVALIDO
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2;2025;0.0;VALOR_ZERADO
14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;2;2025;0.0;VALOR_ZERADO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;0.0;"CNPJ_INVALIDO;VALOR_ZERADO"
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;26430650.24;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;26329292.02;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;24267558.65;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;28736585.38;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;254229.26;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;1963082.32;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;98651.05;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;144794.98;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;101358.22;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;85158.83;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;16199.39;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;669386.44;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;1853706.22;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;548843.37;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;62459.03;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;486384.34;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;4629012.72;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;5283266.98;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;5169607.21;CNPJ_INVALIDO
147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;2;2025;113659.77;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;109958.89;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1279455.14;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;10026.46;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-52482.15;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-18798.95;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;29948.89;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-48747.84;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-32841.92;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-3706.8;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-29135.12;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-841.28;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1039.1;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;-1880.38;"CNPJ_INVALIDO;VALOR_NEGATIVO"
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;17666864.4;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;17719346.55;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1591663.42;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;7223.21;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;269221.52;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;324849.58;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1032490.83;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;9917.71;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1621875.87;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1247685.34;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;2484241.75;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;200462.39;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;19146.72;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1737973.23;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;495104.79;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;25470.2;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;2399725.4;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;338201.61;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;931.83;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;8174.94;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;10093.3;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;26017.22;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;958.96;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;45093.45;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;43644.85;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;108225.94;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;7713.17;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1512.54;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;56280.63;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;8826.98;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;702.24;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;171099.15;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;6332031.0;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;392.3;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;42113.53;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;894060.37;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;217419.72;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;2077975.76;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;451425.35;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;10385.8;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;3067623.38;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;9063682.1;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;623083.79;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;918901.95;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;4390109.68;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;3501527.16;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;489998.55;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;540411.04;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;216582.92;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;58014.2;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;92809.02;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;66518.95;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;177185.5;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;67640.48;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;19054.64;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;86136.95;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;58.59;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;459819.58;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;202736.04;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;257083.54;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1759927.23;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;4378725.05;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;4191574.04;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;187151.01;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;41228.92;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;772708.85;CNPJ_INVALIDO
1476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;2;2025;1628885.24;CNPJ_INVALIDO
14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;2;2025;0.0;VALOR_ZERADO
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;2;2025;0.0;VALOR_ZERADO
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;2;2025;-13974.24;VALOR_NEGATIVO
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;2;2025;-346108.05;VALOR_NEGATIVO
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;2;2025;-613361.73;VALOR_NEGATIVO
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;2;2025;0.0;VALOR_ZERADO
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;2;2025;-1514108.19;VALOR_NEGATIVO
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;2;2025;-1587081.47;VALOR_NEGATIVO
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;2;2025;0.0;VALOR_ZERADO
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;2;2025;0.0;VALOR_ZERADO
